국민 절반 내 말 옳았다고 해 홍준표 현실정치 복귀,"[앵커]페이스북을 통해서 이른바 '온라인 정치'를 해오던 자유한국당 홍준표 전 대표가 오늘(20일) '현실 정치'에 복귀하겠다 이렇게 밝혔습니다. 지방선거 패배 이후에 다섯달 만입니다. ""국민 절반 이상이 내말이 옳다고 한다""는 것이 그가 밝힌 복귀의 이유입니다.임소라 기자입니다. [기자][홍준표/전 자유한국당 대표(인천국제공항 / 지난 9월) : 여러분과 함께 봄을 찾아가는 고난의 여정을 때가 되면 다시 시작하도록 하겠습니다.]홍준표 전 대표의 정치 재개는 예고된 일이었습니다.다만 복귀 시점은 예상보다 빨랐습니다.지방선거 패배 이후 다섯 달만 지난 9월 귀국한지 두 달여 만입니다.홍준표 전 대표는 페이스북에 올린 글을 통해 ""최근 국민 절반 이상이 대선이나 지방선거 때 홍준표 말이 옳았다는 지적에 힘입어 다시 시작하고자 한다""고 운을 뗐습니다.나라를 이렇게 ""방치하는 것은 역사에 죄를 짓는 일""이라고도 했습니다.다음 달에는 1인 유튜브 방송인 홍카콜라를 통해 자신의 정책을 펼치겠다고 강조했습니다.당 안팎에서는 홍 전 대표가 내년 2월로 예정된 전당대회에 출마할 것이라는 관측이 나옵니다.한국당에서는 특별한 반응이 나오지 않았습니다.다만 정의당에서는 반어법으로 '격하게 환영한다'는 입장을 밝혔습니다.[최석/정의당 대변인 : 수구 보수의 거목으로 다시 한번 우뚝 서서 국민들에게 큰 웃음을 안겨주길 기대합니다.]홍 전 대표의 복귀가 보수 진영에는 오히려 악재가 될 것이라는 비난입니다.임소라(420@..) [영상취재: 손준수 / 영상편집: 백경화]  . . . 무단 전재 및 재배포 금지"
막말에 라면 뺑뺑이…셀트리온 서정진 회장 갑질 의혹,"[앵커]시가총액 4위의 국내 대표적 바이오기업 셀트리온의 서정진 회장이 최근 여객기 승무원을 상대로 갑질을 했다는 주장이 나왔습니다. 이런 내용이 담긴 항공사 내부 보고서를 취재팀이 입수했습니다. 기내 규정을 어겨 제지했더니 외모 비하성 막말을 하고 라면을 여러 번 다시 끓여오게 하는 이른바 보복성 갑질까지 했다는 것입니다. 셀트리온 측은 ""다소 불편할 수 있는 대화가 오가기도 했지만 폭언은 하지 않았다""이렇게 해명했습니다.박영우 기자입니다. [기자]서정진 셀트리온 회장은 지난 16일 미국 로스앤젤레스에서 인천으로 향하는 대한항공 여객기 일등석에 탑승합니다.문제가 생긴 것은 서 회장이 이코노미석에 탄 직원들을 일등석 전용 바로 부르면서입니다.여객기 사무장이 이코노미석 승객은 규정상 바에 들어올 수 없다며 제지했습니다.비행이 끝난 뒤 사무장이 서 회장의 행적과 관련해 대한항공에 보고한 내부 문건입니다.일행이 일등석 전용 바 출입을 제지당한 뒤 서 회장이 승무원에게 막말을 했다고 적혀있습니다.왕복 티켓값이 1500만 원인데 그만큼의 값어치를 했냐고 따지고 젊고 예쁜 승무원도 없다는 등 외모 비하성 발언도 했다는 것입니다.이번 일로 항공사가 연 매출 60억 원을 날릴 것이라고 했다는 진술도 이어집니다.승무원을 향해 시종일관 반말로 하대하고 비속어를 썼다고도 보고됐습니다.이런 불만 표출이 50분간 이어졌다는 것이 당시 사무장의 진술입니다.이후 서 회장이 좌석으로 돌아갔지만 상황은 마무리되지 않았습니다.라면을 주문하더니 일부러 3차례나 다시 끓이도록 했다는 게 승무원의 주장입니다.이후 서 회장이 ""다시 라면 3바퀴 돌려봐?""라며 위협하기도 했다는 것입니다.대한항공 관계자는 이런 상황이 있었다는 것을 다른 승무원들을 통해서도 확인했다고 말했습니다.이에 대해 셀트리온 측은 서 회장이 당시 사무장과 규정 위반 여부를 놓고 대화를 나눈 사실은 있다고 밝혔습니다.이어 다소 불편할 수 있는 대화가 오가기도 했으나 폭언이나 고성은 없었다고 해명했습니다.승무원 외모 비하 발언도 한 적이 없다고 밝혔습니다.또 라면이 덜 익었다고 말해 승무원이 한차례 다시 끓여왔을 뿐 이후에는 다시 주문하지 않았다고 말했습니다.(영상디자인 : 오은솔)박영우(@..) [영상취재: 홍승재 / 영상편집: 박수민]  . . . 무단 전재 및 재배포 금지"
이해찬 이재명 관련 질문에 날 선 반응…취재진 피해,"[앵커]이 문제로 곤혹스러운 또 한사람은 아마도 이해찬 민주당 대표인것 같은데 이 대표는 이 지사 문제에 대한 질문이 나올때마다 날카로운 반응을 보여왔습니다. 오늘(20일)은 아예 취재진의 접근 자체를 피했습니다.박유미 기자입니다. [기자]이해찬 민주당 대표가 남북 군사합의에 따라 평화수역으로 설정된 연평도를 찾았습니다.이재명 경기지사 부인의 트위터 논란으로 당안팎이 어수선하자 '안보 챙기기'에 나섰다는 분석입니다.하지만 연평도에서는 기자들의 접근 자체를 피했습니다.국회로 돌아온 후에도 관련 질문에 명확한 입장을 내놓지는 않았습니다.[이해찬/더불어민주당 대표 : (아무 말씀 안 하시는 것이 감싸기 아니냐는 지적이 있거든요. 뭐라도 말씀을)…]이 대표는 이 지사 문제가 불거진 이후 예민한 반응을 보이고 있습니다.[이해찬/더불어민주당 대표 (지난 18일) : 길에서 이러지(질문하지) 말아요.][이해찬/더불어민주당 대표 (어제) : (오늘 최고위에서는 논의가 안 나왔나요?) 그만하라니까.]전당대회 당시 이 지사를 감쌌다는 당 안팎의 시선에 부담을 느낀게 아니냐는 분석입니다.[하태경/바른미래당 의원 ( 라디오 / 어제) : 이해찬 대표가 계속 싸고도는 모습을 보이고 있잖아요. 이런 모습은 이해찬 대표가 이재명 지사한테 아주 큰 신세를 졌거나…]당 지도부가 어떤 식으로든 빨리 입장을 정리해야 한다는 요구가 당 안팎에서 커지면서 이 대표가 계속 언급을 피하기는 쉽지 않을 것이라는 전망이 나옵니다.◆ 관련 리포트이재명 '혜경궁 질문'에 답변회피…""검찰서 진실 밝힐 것""→ 기사 바로가기 : ://...//119/11731119.박유미(.@..) [영상취재: 반일훈방극철 / 영상편집: 이지훈]  . . . 무단 전재 및 재배포 금지"
"이재명 '혜경궁 질문'에 답변회피…""검찰서 진실 밝힐 것""","[앵커]이재명 경기지사가 오늘(20일) 국회를 찾았습니다. 오늘도 이른바 '혜경궁 김씨' 수사 결과에 대한 질문이 쏟아졌는데 이 지사는 어제와는 달리 취재진의 질문에 답변하지 않았습니다. 이 지사 측은 ""진실은 검찰 수사에서 밝혀질 것이다"" 이런 원론적인 입장만 내놨습니다.이윤석 기자입니다. [기자]이재명 경기지사가 철도정책 세미나에 참석하기 위해 국회를 찾았습니다.몰려드는 취재진을 향해서는 미소를 띤 얼굴로 먼저 말을 건넸습니다.[이재명/경기지사 : 철도정책에 관심이 많은가 보네요.]이른바 '혜경궁 김씨' 관련 질문이 쏟아졌지만 이 지사는 답변을 피했습니다.[이재명/경기지사 : (당에서 여러 이야기가 나오고 있는데 어떻게 보고 있나요?) 경기도 철도정책에 각별히 많은 관심 가져주세요. 고맙습니다. (이해찬 대표는 만났나요?) 자 그만합시다. (경찰이 정치를 했다고 하셨는데요.) 지나갑시다.]세미나가 끝난 후에도 마찬가지였습니다.이 지사 측 핵심 관계자는 ""이미 기자회견과 소셜미디어를 통해 입장을 충분히 밝혔다""며 ""계속 이야기하는 것은 바람직하지 않다. 검찰에서 진실을 밝히기 위해 최선을 다할 것""이라고 말했습니다.이 관계자는 공개적인 대응은 없을 것이라고 했습니다.공개적으로 경찰과 계속 충돌하는 것이 자칫 여론을 더 악화시킬 수 있다고 판단한 것으로 보이는 대목입니다.이윤석(@..) [영상취재: 방극철 / 영상편집: 오원석]  . . . 무단 전재 및 재배포 금지"
"문 대통령 ""갑질에 질렸다""…'생활적폐' 강한 톤 질책","[앵커]문재인 대통령은 3차 반부패정책협의회를 열고 최근 논란이 컸던 유치원 및 학사비리 채용비리 갑질문화 등 생활적폐 대책을 보고받았습니다. 문 대통령은 '갑질에 질렸다' '먹튀를 하고 있다' '형벌로 다스려야한다' 등등 평소와 다른 강한 발언을 쏟으면서 대책 보완을 지시했습니다.이서준 기자입니다. [기자]문재인 대통령은 반부패정책협의회를 주재하고 각 분야의 생활적폐 청산 방안을 강력히 주문했습니다.[사립유치원 비리 파동 학사 비리 채용 비리 그리고 갑질 문화에 대한 국민의 분노가 매우 큽니다.]문 대통령은 특히 ""비리 요양병원들이 먹튀를 하고 있다"" ""국민 혈세가 날아가고 있다"" ""고착화된 갑질문화에 질려있다"" 같은 강한 발언들을 쏟아냈습니다.각 부처의 생활적폐 청산 대책에 대해 ""현장을 모르고 있다""거나 ""근본적 대책이 아니다""라며 질책도 했습니다.다산 정약용 선생을 인용하며 엄벌 백계도 주장했습니다.[(공직자의 청렴을 강조한 정약용 선생은) 타일러도 깨우치지 않고 또 가르쳐도 고치지 않으면 형벌로 다스려야 한다고 했습니다.]최근 경제 문제와 숙명여고 비리나 교통공사 채용비리 등으로 지지율이 하락세를 보이는 가운데 생활적폐 청산으로 돌파구를 마련한다는 분석입니다.문대통령의 주문에 정부는 범정부 차원의 생활적폐대책협의회를 만들어 생활적폐를 없애나가겠다고 밝혔습니다.이서준(@..) [영상취재: 이동현박재현 / 영상편집: 이지훈]  . . . 무단 전재 및 재배포 금지"
기로에 선 정기국회…'채용특혜 국정조사' 각당 입장은,"[앵커]국회 취재기자가 연결되어 있습니다. 강희연 기자 민주당이 국정조사를 받을 가능성 아주 없느냐. 앞에 리포트를 보면 협상여지는 남겨뒀다고 하던데 어느정도로 봅니까?◆ 관련 리포트""채용특혜 국정조사하라"" 바른미래당도 국회 '보이콧'→ 기사 바로가기 : ://...//123/11731123.[기자]아직까지 민주당의 입장 변화는 없습니다.하지만 민주당은 감사원의 감사 결과가 나오는 것을 기다려보자라는 쪽입니다.하지만 당내에 기류 변화도 분명히 생겼는데요.홍영표 원내대표는 오늘(20일) 여야 원내대표 회동 이후에 ""의원들의 의견을 수렴해보겠다""면서 협상의 여지를 남겼습니다.어제만 해도 야당의 '정치적 투쟁'일 뿐이라는 것이 전부였는데 분위기가 분명히 달라진 것입니다.[앵커]그러면 예를 들어서 국정조사만 받으면 정상화 되느냐 그것은 어떻게 봐야됩니까?[기자]일단 한국당은 조국 수석 사퇴 등을 요구했었지만 이것이 현실적으로 실현 가능성 낮다라는 것을 인정했습니다.그렇기 때문에 국정조사만 민주당이 받는다면 보이콧을 철회할 가능성이 큽니다.다만 정의당이 '강원랜드 비리 의혹'도 같이 조사해야한다라는 부분을 한국당이 받아들이느냐가 관건인데 한국당은 오늘 취재해본 결과 그것을 받아들일 용의가 있다라고 밝혔습니다.때문에 이르면 내일쯤 국회가 전격적으로 정상화될 가능성도 있습니다.[앵커]생각보다 빨리 끝날 것이다 이런 예상을 할 수 있다는 얘기군요. 알겠습니다. 강희연(.@..)  . . . 무단 전재 및 재배포 금지"
채용특혜 국정조사하라 바른미래당도 국회 '보이콧',"[앵커]자유한국당에 이어 바른미래당도 '공공기관 채용 특혜 의혹' 국정조사를 요구하며 국회 일정을 보이콧하기로 했습니다. 오늘(20일) 문희상 국회의장 중재로 여야 원내대표들이 만나기는 했지만 간극을 좁히지는 못했습니다.정종문 기자입니다. [기자][국회 로텐더홀 (오늘 오전) : 노조갑질 고용세습 국정조사 수용하라! 수용하라! 수용하라!]자유한국당과 바른미래당이 정기국회 보이콧에 뜻을 모았습니다.[김성태/자유한국당 원내대표 : 청와대가 국회 발목을 잡았던 경우는 흔치 않을 겁니다. (야당을) 패싱하고 훼방놓는 놀부 심보를…]바른미래당은 한발 더 나아가 야당으로만 국정조사를 추진하겠다고도 했습니다.[김관영/바른미래당 원내대표 : 국회의장께서 임의 제출된 (야당의) 국정요구서에 따라서 국정조사위원회를 국정조사에 반대하는 민주당을 제외하고 별도로 구성할 수 있는 권한이 있습니다.]민주당에서는 야당을 비판하는 목소리가 커졌습니다.[한정애/더불어민주당 정책위원회 수석부의장 : 이쯤 되면 병이 아닌가 싶을 정도로 걱정이 됩니다. 자유한국당은 취미가 국회 보이콧이 아닌가…]국회의장이 나서 원내대표 회동을 주선했지만 이견을 좁히지 못했습니다.다만 의총을 마친 민주당 홍영표 원내대표가 ""국정조사에 대한 의견을 수렴해 보겠다""고 밝히는 등 협상의 여지는 남겨놨습니다.정종문(@..) [영상취재: 손준수 / 영상편집: 박선호]  . . . 무단 전재 및 재배포 금지"
'미운털 판사' 먼 곳으로…양승태 문건에 직접 V 체크,[앵커]이 문건에 표시된 인사 방안이 실제로 판사들의 불이익으로 연결됐는지 여부가 주목이 되죠.◆ 관련 리포트'양승태 V표시 문건' 검찰 확보…'판사 불이익' 승인 정황→ 기사 바로가기 : ://...//127/11731127.이 내용을 취재한 이가혁 기자가 지금 나와있습니다. 원래 이 문건은 비위를 저지른 판사에게 불이익을 주기 위해서 그 목적으로 만든 문건이라면서요?[기자]그렇습니다. 검찰이 확보한 문건 제목은 '물의 야기 법관 인사조치 검토'입니다.이 문건에 이름이 오른 판사 대부분은 성희롱이나 아니면 법정에서 폭언을 하거나 음주운전 하거나 이런 문제를 일으킨 인사들이 대부분입니다.[앵커]그런데 단순히 비위 판사들뿐만 아니라 양승태 사법부에 미운 털이 박힌 판사들이 포함이 됐다는 거잖아요.[기자]맞습니다. 행정처와 다른 목소리를 낸다는 이유 때문에 여기에 명단이 오른 판사들이 있다 이게 바로 문제인 것입니다.지금까지 대략 8명 정도의 판사가 이런 경우에 해당하는 것으로 파악이 되고 있습니다.대표적으로 어제(19일) 전국 법관회의에서 판사탄핵을 촉구하는 결의내용을 발표한 송승용 부장판사 경우를 보시겠습니다.양승태 전 대법원장은 지난 2014년 8월에 권순일 당시 법원행정처 차장을 대법관으로 제청을 했는데 송 부장판사는 '대법관 구성이 최고 엘리트 위주가 아니어야 한다. 좀 더 다양해져야 한다' 이런 취지의 글을 내부 통신망에 올랐습니다.그 뒤에 물의야기 판사 그러니까 물의를 일으킨 판사로 분류가 됐고 이 때문에 이듬해 정기 인사에서 수원지법을 떠나서 통영지원으로 전보 조치됐다 이렇게 검찰은 보고 있습니다.검찰이 확보한 문건은 양승태 전 대법원장이 직접 형평 순위 강등 그러니까 희망하는 근무지 배정 우선 순위 등수를 낮춰서 원하는 곳보다 먼 곳으로 보내자는 1번 방안에 V자 표시가 되어 있습니다.[앵커]대법관 구성을 다양하게 하자는 것이 왜 물의를 일으킨 건지 도무지 알 수는 없는데 그쪽의 조직 논리겠죠 순전히. 다른 판사들은 어떻습니까?[기자]비슷합니다. 선호하는 근무지에서 배제하는 방식이 활용이 됐습니다.서울중앙지법 단독판사회의 의장 출신인 김 모 부장판사는 2014년에 법원장 등이 주도하는 사무분담 규정을 비판했다는 이유로 이 문건 명단에 포함이 됐습니다.김 부장판사는 1 2지망에는 쓰지 않은 전주지법으로 발령이 났습니다.또 앞서 리포트에서 보신 것처럼 일간 지에 세월호 칼럼을 쓴 문유석 부장판사 역시 희망 임지가 아닌 서울 동부지법으로 원세훈 전 국정원장의 공직선거법 위반 혐의를 무죄라고 판단한 1심 법원의 판단을 법치주의는 죽었다라는 제목의 글로 비판했던 김동진 부장판사도 희망 임지가 아닌 인천지법으로 갔다고 검찰은 보고 있습니다.[앵커]이 문건 외에도 검찰이 인사 조치 실행과 관련한 문건을 추가로 확보한 것이 있다고 하던데 어떤 겁니까?[기자]당시 양승태 사법부는 이렇게 물의를 야기한 법관이라고 분류하고 이런 문건을 만들어서 인사에 불이익을 주는 것 이외에도 추가적으로 계속해서 뭔가 팔로우업을 했다 이런 정황이 추가로 확인이 됐습니다.검찰이 지난 6일에 압수수색에서 '서울중앙지법 형사재판부 적격 여부 검토 수원지법 형사재판장 적합성 검토' 이런 후속 조치 문건도 확보한 것으로 확인이 됐습니다.이 문건들은 문제가 있다고 분류된 판사가 인사 발령이 나서 새로운 근무지 법원에 갔을 때 그 법원으로 보내진 문건입니다.이 판사는 이런 문제가 있으니까 형사합의부 같은 주요 보직을 맡기면 안 된다 이렇게 판사가 새로운 임지로 가자마자 그 법원에 통보를 하는 것입니다.일단 각 법원에 판사가 배치가 되면 판사에게 어떤 임무를 맡길 것인지는 각급 법원장이 원래 정하는 것이 원칙입니다.[앵커]아까 왜 본인이 원하는 임지하고 달리 배치가 되는 경우 혹시 이게 취재가 된지는 모르겠는데 안 됐으면 마저 나중에 취재해서 알려주고요. 다른 경우하고 비교해서 이 사람들은 유난히 원하는 임지에서 배제됐는가. 아니면 대개 인사권자들의 논리는 이거 사정상 이렇게 하다 보면 본인이 원하지 않는 곳으로 가는 경우도 있고 이 경우도 그런 경우다라고 얘기하면 그것이 반론이 돼서 나올 수가 있는데 혹시 그 부분도 좀 비교해 봤습니까?[기자]일단은 수도권에서 근무했으면 지방으로도 순회하는 이런 순환근무지를 결정하는 그런 원칙도 있는데요.일단 송승용 부장판사의 경우에는 그런 점수가 가득 차서 지방에서 오래 근무했기 때문에 이번에는 내가 원하는 근무지로 갈 차례가 됐는데 1순위가 됐는데도 불구하고 이상하게 자기가 원하지 않은 먼 지방으로 발령이 난 그런 경우가 있습니다. 그러니까.[앵커]관례에서 벗어나는 경우가 그렇게 있다는 얘기죠?[기자]그렇습니다. 그래서 이런 현상에 대해서 검찰이 과연 일반적인 경우와 많이 동떨어져 있는 것인가 하는 것은 추후에 계속해서 확인을 하고 있는 상황입니다.[앵커]알겠습니다. 아무튼 검찰이 이런 인사 문건들이 블랙리스트와 관련한 양승태 전 대법원장의 혐의를 밝힐 이른바 스모킹건? 이렇게 보고 있습니까?[기자]그렇습니다. 수사 6개월 만에 양승태 전 대법원장이 직접 V자 체크를 한 문건이 처음으로 확보가 된 것입니다.검찰은 양 전 대법원장이 인사 권한을 마치 판사 개인의 생사여탈권을 쥔 것처럼 남용했다면서 직권남용 혐의를 뒷받침할 수 있는 중요한 증거로 보고 있습니다.또 이런 정황들이 드러나면서 사법농단 관련 판사들을 탄핵해야 한다 이렇게 의견이 모아진 법관대표회의의 목소리도 더 거세질 것으로 보입니다.저희가 검찰 수사 상황에 대해서 양 전 대법원장 측 입장을 직접 확인하기 위해서 여러 차례 연락을 취하고 있습니다마는 아시다시피 양 전 대법원장은 장기간 외부 연락을 차단하고 있는 상황입니다.그래서 추후로 반론이 들어오면 이 내용을 반영해서 추가 보도를 해 드리도록 하겠습니다.[앵커]알겠습니다. 이가혁 기자였습니다.◆ 관련 리포트대법 첫 조사부터 '사찰' 증언 나왔지만…부실조사 의혹→ 기사 바로가기 : ://...//125/11731125.이가혁(@..)  . . . 무단 전재 및 재배포 금지
민주당 '법관 탄핵' 적극 추진하지만…'좁은문' 국회,"[앵커]이른바 사법농단 판사들의 탄핵 문제는 국회로 넘어가게 됐는데 오늘(20일) 여당이 바로 화답했습니다. 국회 차원에서 논의를 시작하겠다는 것이죠. 다만 과연 국회를 통과할 것이냐에 대해서는 쉽게 답을 내기가 좀 어려운 것 같습니다.이 소식은 조익신 기자가 전해드리겠습니다. [기자]더불어민주당이 현직 판사들에 대한 탄핵 소추를 적극 추진하기로 했습니다.[홍영표/더불어민주당 원내대표 : 사법부 개혁에 뜻을 같이하는 야당과 협의해서 특별재판부 설치와 법관 탄핵소추에 대한 논의를 즉각 시작하겠습니다.]정의당도 뜻을 같이했습니다.자유한국당과 바른미래당은 반대 입장을 분명히 했습니다.[김관영/바른미래당 원내대표 : 검찰 수사가 진행 중이고 범죄 사실이 분명히 드러나지도 않았기 때문에 탄핵 대상을 국회가 특정하기도 어려울 뿐만 아니라…]민주평화당은 의원총회를 열어 입장을 정하기로 했습니다.민주당과 정의당 의석수로는 탄핵소추안 발의는 가능하지만 재적 과반수에는 못 미칩니다.평화당과 바른미래당 소속 일부 진보성향 무소속 의원들이 표를 보태줘야 가결이 가능합니다.여권 일부에서는 탄핵안 발의에 부정적인 목소리가 들립니다.무기명 투표라 여당에서도 이탈표가 나올 수 있다는 것입니다.탄핵안이 가결된다해도 소추위원인 여상규 법사위원장이 법관 탄핵에 부정적이라는 점도 부담입니다.탄핵 심판에서는 여 위원장이 '탄핵안의 대리인' 역할을 맡게 되는데 제대로 된 변론이 이뤄지지 않을 수 있습니다.여당 관계자는 ""임종헌 전 법원행정처 차장이 법원에서 무죄를 선고 받으면 탄핵 소추안을 놓고 또다른 논란이 제기될 수 있다""며 우려를 드러냈습니다.조익신(.@..) [영상취재: 방극철 / 영상편집: 홍여울]  . . . 무단 전재 및 재배포 금지"
대법 첫 조사부터 '사찰' 증언 나왔지만…부실조사 의혹,"[앵커]앞서 대법원은 '사법 농단'과 관련해 3차례나 조사에 나선 바가 있었죠. 그 때마다 ""판사 블랙리스트는 없었다"" 이렇게 결론을 내린 바가 있습니다. 그런데 이번 의혹을 처음 수면 위로 드러나게 한 이탄희 판사가 첫 조사 때부터 구체적인 정황을 진술했던 것으로 확인됐습니다. 그러니까 대법원이 '부실 조사'를 했다는 비판이 일 것으로 보입니다.김선미 기자입니다. [기자]이탄희 판사는 지난해 법원행정처가 국제인권법연구회를 탄압하려 하자 문제를 제기했습니다.이후 행정처가 '판사 블랙 리스트'를 만들었다는 의혹이 가세했고 양승태 대법원의 '사법 농단' 의혹으로 커졌습니다.대법원은 3차례나 자체 조사를 벌였습니다.하지만 모두 ""판사 블랙리스트는 없다""고 결론냈습니다.판사들을 사찰한 정황은 있지만 구체적으로 인사상 불이익을 줬는지 확인하지 못했다고 했습니다.그런데 이탄희 판사가 지난해 법원의 첫번째 자체 조사에서부터 행정처의 판사 사찰 정황을 구체적으로 진술한 것으로 드러났습니다.행정처 간부가 ""기획조정실 컴퓨터에 비밀번호가 걸려있는 파일을 관리해야 한다. 판사들 뒷조사한 파일들이 나오는데 너무 나쁘게 생각하지 말아달라""고 했다는 것입니다.이탄희 판사는 해당 간부로부터 ""행정처는 정보를 취합하는 소스가 넓다. 연구회 모임에서 누가 무슨 말을 했는지도 다 알고 있다""는 말도 들었다고 했습니다.대법원이 이런 진술을 확보하고도 왜 증거를 제대로 확보하지 못한것인지 그리고 블랙 리스트가 없다는 결론을 내린것인지 논란이 일 것으로 보입니다.(영상디자인 : 오은솔)김선미(@..) [영상편집: 백경화]  . . . 무단 전재 및 재배포 금지"
'양승태 V표시 문건' 검찰 확보…'판사 불이익' 승인 정황,[앵커]사법농단 사건의 수사는 결국 종착역이랄 수 있는 전임 대법원장을 향해 성큼 다가섰습니다. 대법원은 지금까지 이른바 '판사들에 대한 블랙 리스트는 없다'는 입장을 내왔죠. 그런데 양승태 전 대법원장 시절에 법원행정처가 불이익을 줄 판사들의 리스트를 해마다 만들어 양승태 전 대법원장에게까지 보고한 정황이 나왔습니다. 검찰은 양 전 대법원장이 직접 'V자' 표시를 하면서 판사들에게 어떤 방식으로 불이익을 줄지 결정한 것으로 보이는 문건을 확보해 수사 중입니다. 그 대상에는 인기 저술가이기도 한 문유석 부장판사도 포함됐습니다. 세월호 참사 4달 뒤 '특별법을 제정하자'는 칼럼을 언론에 기고했다는 것이 이유였습니다.먼저 여성국 기자가 보도해드리겠습니다. [기자][양승태/전 대법원장 (지난 6월 1일) : 법관을 불이익을 주는 것은 단호히 저는 그건 잘못된 것이라고 생각하고…]지난 6월 양승태 전 대법원장은 자택 앞 기자회견에서 '판사 블랙리스트' 의혹을 부인했습니다.하지만 검찰은 최근 양 전 대법원장이 판사들에게 '인사 불이익'을 주기 위해 직접 결정한 정황이 담긴 문건을 확보했습니다.양 전 대법원장의 임기 중 매년 초 인사실이 작성한 문건에는 일부 판사들의 인사 조치 방안을 선택할 수 있도록 1안과 2안을 담았습니다.검찰이 확보한 이 문건들에는 두 방안 중 하나에 'V'표시가 담겨 있었습니다.예컨대 법원행정처에 비판적이던 송승용 부장판사에 대해 1안은 인사 우선 순위에서 배제한다는 내용을 담았고 2안은 일반 원칙에 따라 인사를 한다는 내용이었습니다.검찰은 송 부장 판사와 관련한 문건에서 양 전 대법원장이 1안에 'V 표시'를 한 것으로 파악했습니다.다른 판사들에 비해 지방 근무가 많아 인사에서 최우선 순위였던 송 부장판사의 순위가 밀려났고 결국 수원지법에서 통영지원으로 보내졌습니다.문건에는 또 드라마 '미스 함무라비'의 원저자이기도 한 문유석 부장판사의 이름도 담겼습니다.문 판사는 세월호 사고 4달 뒤인 지난 2014년 8월 한 일간지에 세월호 특별법 도입을 주장하는 기고를 했습니다.당시 박근혜 정부는 세월호 특별법 도입을 거부하던 상황이었습니다.이밖에 원세훈 전 국정원장의 1심 재판 결과를 비판한 김동진 부장판사 등 8명의 판사들에 대한 불이익 방안도 담긴 것으로 알려졌습니다.(영상디자인 : 박성현)◆ 관련 리포트'미운털 판사' 먼 곳으로…양승태 문건에 직접 V 체크→ 기사 바로가기 : ://...//126/11731126.◆ 관련 리포트대법 첫 조사부터 '사찰' 증언 나왔지만…부실조사 의혹→ 기사 바로가기 : ://...//125/11731125.여성국(.@..) [영상취재: 이학진 / 영상편집: 지윤정]  . . . 무단 전재 및 재배포 금지
